Date,High,Low,Open,Close,Volume,Adj Close,Retorno Diário
2018-01-02,16.549999237060547,16.190000534057617,16.190000534057617,16.549999237060547,33461800.0,15.79366397857666,0.027950169838870886
2018-01-03,16.719999313354492,16.3700008392334,16.489999771118164,16.700000762939453,55940900.0,15.936812400817871,0.009063661379359766
2018-01-04,16.959999084472656,16.6200008392334,16.780000686645508,16.729999542236328,37064900.0,15.965437889099121,0.0017961865623630224
2018-01-05,16.860000610351562,16.56999969482422,16.700000762939453,16.829999923706055,26958200.0,16.060867309570312,0.005977250428962577
2018-01-08,17.030000686645508,16.709999084472656,16.739999771118164,17.030000686645508,28400000.0,16.25172996520996,0.01188370789452442
2018-01-09,17.15999984741211,16.959999084472656,17.030000686645508,17.030000686645508,35070900.0,16.25172996520996,0.0
2018-01-10,17.049999237060547,16.770000457763672,16.920000076293945,16.799999237060547,28547700.0,16.032238006591797,-0.013505759638391068
2018-01-11,17.299999237060547,16.84000015258789,16.8799991607666,17.25,37921500.0,16.4616756439209,0.026785882117801307
2018-01-12,17.40999984741211,17.020000457763672,17.040000915527344,17.299999237060547,45912100.0,16.509389877319336,0.0028985040423912256
2018-01-15,17.440000534057617,17.149999618530273,17.31999969482422,17.350000381469727,28945400.0,16.557106018066406,0.00289024252874559
2018-01-16,17.84000015258789,17.299999237060547,17.350000381469727,17.649999618530273,58618300.0,16.843393325805664,0.017290902614676362
2018-01-17,18.360000610351562,17.809999465942383,17.920000076293945,18.360000610351562,58488900.0,17.520950317382812,0.04022686987538715
2018-01-18,18.530000686645508,17.93000030517578,18.350000381469727,18.219999313354492,48575800.0,17.387346267700195,-0.007625388307280767
2018-01-19,18.420000076293945,18.030000686645508,18.309999465942383,18.260000228881836,33470200.0,17.425518035888672,0.002195376315670794
2018-01-22,18.469999313354492,18.09000015258789,18.260000228881836,18.469999313354492,33920000.0,17.625917434692383,0.01150034095921737
2018-01-23,18.459999084472656,18.0,18.399999618530273,18.239999771118164,35567700.0,17.406431198120117,-0.01245247161661267
2018-01-24,19.6299991607666,18.420000076293945,18.420000076293945,19.34000015258789,89768200.0,18.456161499023438,0.06030703760898959
2018-01-25,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789,0.0,18.456161499023438,0.0
2018-01-26,19.979999542236328,19.100000381469727,19.6200008392334,19.93000030517578,81989500.0,19.01919937133789,0.030506769912272746
2018-01-29,20.049999237060547,19.56999969482422,19.670000076293945,19.850000381469727,55726200.0,18.942853927612305,-0.004014125002582358
2018-01-30,19.770000457763672,19.360000610351562,19.770000457763672,19.489999771118164,46203000.0,18.599306106567383,-0.01813601173074264
2018-01-31,19.93000030517578,19.68000030517578,19.739999771118164,19.700000762939453,41576600.0,18.79970932006836,0.010774768281823999
2018-02-01,20.6200008392334,19.760000228881836,19.760000228881836,20.520000457763672,51950200.0,19.582233428955078,0.04162426639498018
2018-02-02,20.420000076293945,19.850000381469727,20.299999237060547,19.969999313354492,50657800.0,19.057371139526367,-0.0268029840075662
2018-02-05,19.969999313354492,19.040000915527344,19.649999618530273,19.040000915527344,62268600.0,18.169870376586914,-0.04656994694817651
2018-02-06,19.989999771118164,18.6200008392334,18.65999984741211,19.989999771118164,74146500.0,19.07645606994629,0.049895000600971295
2018-02-07,20.219999313354492,19.360000610351562,19.969999313354492,19.440000534057617,61910300.0,18.551593780517578,-0.02751361612996861
2018-02-08,19.739999771118164,18.799999237060547,19.549999237060547,19.049999237060547,51115100.0,18.179414749145508,-0.02006183596812705
2018-02-09,19.389999389648438,18.510000228881836,19.030000686645508,18.770000457763672,68727600.0,17.912212371826172,-0.014698073673240497
2018-02-14,19.360000610351562,18.959999084472656,19.010000228881836,19.25,43402800.0,18.370275497436523,0.02557267165561483
2018-02-15,19.540000915527344,19.170000076293945,19.5,19.399999618530273,31978000.0,18.51342010498047,0.00779218621756228
2018-02-16,19.579999923706055,19.309999465942383,19.459999084472656,19.420000076293945,34736300.0,18.53250503540039,0.0010308700559755746
2018-02-19,20.100000381469727,19.549999237060547,19.549999237060547,20.049999237060547,40925500.0,19.13371467590332,0.03244081894781692
2018-02-20,20.81999969482422,19.81999969482422,19.8799991607666,20.440000534057617,67418700.0,19.50589370727539,0.01945147806770553
2018-02-21,20.8799991607666,20.25,20.59000015258789,20.25,55678400.0,19.324575424194336,-0.009295563987074651
2018-02-22,20.81999969482422,20.540000915527344,20.59000015258789,20.739999771118164,38170900.0,19.79218101501465,0.024197457411399226
2018-02-23,21.139999389648438,20.6200008392334,20.950000762939453,21.1200008392334,55755600.0,20.154817581176758,0.018322213498704665
2018-02-26,21.690000534057617,21.3799991607666,21.399999618530273,21.520000457763672,48160500.0,20.536535263061523,0.018939277438128066
2018-02-27,21.850000381469727,21.34000015258789,21.469999313354492,21.5,42912500.0,20.51744842529297,-0.0009294088571447645
2018-02-28,21.770000457763672,21.18000030517578,21.6299991607666,21.459999084472656,66229400.0,20.479276657104492,-0.001860453960806363
2018-03-01,21.459999084472656,20.760000228881836,21.399999618530273,21.030000686645508,66380900.0,20.06892967224121,-0.02003718157305756
2018-03-02,21.510000228881836,20.510000228881836,20.700000762939453,21.510000228881836,52682900.0,20.526992797851562,0.02282449204273873
2018-03-05,22.170000076293945,21.360000610351562,21.489999771118164,22.1200008392334,54242600.0,21.109115600585938,0.02835889350510712
2018-03-06,22.6299991607666,21.860000610351562,22.5,21.899999618530273,57240800.0,20.899169921875,-0.00994573541987287
2018-03-07,21.969999313354492,21.3700008392334,21.690000534057617,21.670000076293945,50956600.0,20.6796817779541,-0.010502242181932853
2018-03-08,21.8799991607666,21.31999969482422,21.850000381469727,21.700000762939453,36156800.0,20.708311080932617,0.0013844169985748334
2018-03-09,22.389999389648438,21.59000015258789,21.780000686645508,22.389999389648438,45560000.0,21.366777420043945,0.03179720144911369
2018-03-12,22.59000015258789,22.229999542236328,22.540000915527344,22.329999923706055,32363900.0,21.309518814086914,-0.002679796060557016
2018-03-13,22.540000915527344,22.059999465942383,22.450000762939453,22.110000610351562,34732800.0,21.099571228027344,-0.009852291264351831
2018-03-14,22.440000534057617,22.09000015258789,22.299999237060547,22.3799991607666,31947600.0,21.35723304748535,0.012211708791302067
2018-03-15,22.18000030517578,21.309999465942383,22.049999237060547,21.309999465942383,81097800.0,20.336132049560547,-0.047810547164724215
2018-03-16,21.739999771118164,21.229999542236328,21.469999313354492,21.43000030517578,57891900.0,20.45064926147461,0.005631218937552918
2018-03-19,21.360000610351562,20.860000610351562,21.270000457763672,20.93000030517578,42218400.0,19.97349739074707,-0.02333186905837792
2018-03-20,21.40999984741211,21.110000610351562,21.18000030517578,21.15999984741211,30106800.0,20.192989349365234,0.01098916000158523
2018-03-21,22.09000015258789,21.200000762939453,21.25,22.049999237060547,53106300.0,21.042312622070312,0.042060304099144075
2018-03-22,22.040000915527344,21.579999923706055,21.860000610351562,21.719999313354492,50033300.0,20.72739601135254,-0.014965874539259127
2018-03-23,22.110000610351562,21.530000686645508,21.610000610351562,21.75,52815800.0,20.756025314331055,0.001381230086154428
2018-03-26,22.200000762939453,21.84000015258789,22.06999969482422,22.030000686645508,30174900.0,21.02322769165039,0.012873484844655891
2018-03-27,22.18000030517578,21.3700008392334,22.139999389648438,21.440000534057617,43568100.0,20.460189819335938,-0.026781704530464134
2018-03-28,21.40999984741211,20.989999771118164,21.260000228881836,21.200000762939453,38539300.0,20.23116111755371,-0.011193869842096138
2018-03-29,21.559999465942383,21.229999542236328,21.260000228881836,21.40999984741211,34318800.0,20.431560516357422,0.009905481827725326
2018-04-02,21.459999084472656,20.770000457763672,21.360000610351562,20.899999618530273,37275000.0,19.944868087768555,-0.02382061948715186
2018-04-03,21.190000534057617,20.65999984741211,21.110000610351562,20.709999084472656,39245800.0,19.763551712036133,-0.009090878662848412
2018-04-04,20.600000381469727,20.110000610351562,20.309999465942383,20.3799991607666,58475700.0,19.44863510131836,-0.015934211386002373
2018-04-05,21.329999923706055,21.030000686645508,21.149999618530273,21.149999618530273,88599000.0,20.18344497680664,0.03778207939324596
2018-04-06,21.280000686645508,20.829999923706055,20.979999542236328,21.280000686645508,47908900.0,20.307504653930664,0.0061466056595682605
2018-04-09,21.440000534057617,20.530000686645508,21.43000030517578,20.530000686645508,44248900.0,19.591779708862305,-0.035244357062344744
2018-04-10,21.510000228881836,20.760000228881836,20.90999984741211,21.399999618530273,58545100.0,20.42201805114746,0.04237687206689045
2018-04-11,21.899999618530273,21.329999923706055,21.350000381469727,21.799999237060547,62378300.0,20.803741455078125,0.018691757248212593
2018-04-12,21.940000534057617,21.68000030517578,21.790000915527344,21.68000030517578,36238700.0,20.689224243164062,-0.005504645025575905
2018-04-13,21.739999771118164,21.059999465942383,21.639999389648438,21.200000762939453,43347800.0,20.23116111755371,-0.02214017887894948
2018-04-16,21.239999771118164,20.600000381469727,21.049999237060547,20.6200008392334,48474200.0,19.67766761779785,-0.02735846432835809
2018-04-17,21.079999923706055,20.6200008392334,20.700000762939453,21.030000686645508,36570400.0,20.06892967224121,0.01988355846042822
2018-04-18,21.8700008392334,21.309999465942383,21.350000381469727,21.799999237060547,65237400.0,20.803741455078125,0.036614398218420385
2018-04-19,22.399999618530273,21.93000030517578,22.06999969482422,22.200000762939453,62475200.0,21.185461044311523,0.01834860282500883
2018-04-20,22.459999084472656,21.899999618530273,22.059999465942383,22.360000610351562,61494800.0,21.33814811706543,0.007207163083897239
2018-04-23,22.479999542236328,21.940000534057617,22.09000015258789,22.479999542236328,37023300.0,21.45266342163086,0.0053666936763761
2018-04-24,22.770000457763672,22.229999542236328,22.600000381469727,22.399999618530273,46710300.0,21.376319885253906,-0.0035586973457093496
2018-04-25,22.1299991607666,21.670000076293945,22.010000228881836,21.729999542236328,68160600.0,20.736940383911133,-0.029910644337982517
2018-04-26,22.6299991607666,21.969999313354492,22.0,22.6299991607666,56674700.0,21.595808029174805,0.0414172789892393
2018-04-27,22.93000030517578,22.65999984741211,22.84000015258789,22.709999084472656,37858300.0,21.672151565551758,0.0035351090486550607
2018-04-30,23.020000457763672,22.6299991607666,22.729999542236328,22.969999313354492,23681500.0,21.920269012451172,0.011448676249284029
2018-05-02,22.93000030517578,22.510000228881836,22.670000076293945,22.600000381469727,31778100.0,21.567180633544922,-0.016107848799925217
2018-05-03,22.639999389648438,21.969999313354492,22.540000915527344,22.450000762939453,48855700.0,21.424036026000977,-0.006637149749712856
2018-05-04,22.639999389648438,22.270000457763672,22.450000762939453,22.270000457763672,33599400.0,21.252260208129883,-0.00801790183990636
2018-05-07,23.170000076293945,22.489999771118164,22.56999969482422,22.649999618530273,47815100.0,21.61489486694336,0.017063345510646144
2018-05-08,23.149999618530273,22.520000457763672,23.059999465942383,22.90999984741211,81198700.0,21.863012313842773,0.011479003179371006
2018-05-09,24.799999237060547,23.219999313354492,23.299999237060547,24.780000686645508,118032300.0,23.647558212280273,0.08162397170254532
2018-05-10,26.489999771118164,24.920000076293945,25.139999389648438,25.75,126907200.0,24.57322120666504,0.039144125836386046
2018-05-11,26.309999465942383,25.420000076293945,25.829999923706055,25.440000534057617,72996400.0,24.277393341064453,-0.012038627867002938
2018-05-14,26.479999542236328,25.809999465942383,25.850000381469727,26.239999771118164,66938700.0,25.04083251953125,0.031446505303988515
2018-05-15,26.899999618530273,25.889999389648438,26.350000381469727,26.790000915527344,75230200.0,25.565696716308594,0.020960333342270543
2018-05-16,27.530000686645508,26.84000015258789,26.8700008392334,27.389999389648438,64486500.0,26.138277053833008,0.022396430024109515
2018-05-17,27.600000381469727,25.469999313354492,27.350000381469727,25.950000762939453,112487000.0,24.76408576965332,-0.052573904597823184
2018-05-18,26.170000076293945,24.959999084472656,25.010000228881836,25.649999618530273,83206900.0,24.47779655456543,-0.011560661586736964
2018-05-21,26.290000915527344,24.940000534057617,26.100000381469727,25.049999237060547,75971900.0,23.905214309692383,-0.023391903090486776
2018-05-22,25.290000915527344,24.149999618530273,24.809999465942383,24.709999084472656,88109900.0,23.627912521362305,-0.011600054479229072
2018-05-23,24.479999542236328,23.270000457763672,24.229999542236328,23.270000457763672,74622500.0,22.250974655151367,-0.05827589995375304
2018-05-24,20.75,19.649999618530273,20.049999237060547,20.079999923706055,240343800.0,19.200668334960938,-0.13708641385217912
2018-05-25,21.270000457763672,19.65999984741211,20.649999618530273,19.799999237060547,131188100.0,18.93292999267578,-0.01394421994143058
2018-05-28,19.200000762939453,16.90999984741211,19.200000762939453,16.90999984741211,134504900.0,16.16948699951172,-0.14595960552503506
2018-05-29,19.440000534057617,17.600000381469727,18.0,19.299999237060547,181509800.0,18.454824447631836,0.1413364226205278
2018-05-30,19.969999313354492,18.1299991607666,18.389999389648438,18.979999542236328,125430000.0,18.14883804321289,-0.016580293423393178
2018-06-01,19.75,14.899999618530273,19.559999465942383,16.15999984741211,216954700.0,15.452329635620117,-0.14857746821985585
2018-06-04,17.639999389648438,17.049999237060547,17.290000915527344,17.530000686645508,93547600.0,16.76233673095703,0.08477732006940464
2018-06-05,17.799999237060547,16.59000015258789,17.360000610351562,16.59000015258789,67006400.0,15.86349868774414,-0.053622478634073656
2018-06-06,16.68000030517578,15.869999885559082,16.469999313354492,16.329999923706055,69496800.0,15.614885330200195,-0.01567203820781471
2018-06-07,16.15999984741211,14.930000305175781,16.0,15.760000228881836,118752700.0,15.069847106933594,-0.034905041679202276
2018-06-08,16.190000534057617,15.0600004196167,15.8100004196167,15.25,91461500.0,14.582180976867676,-0.03236039002954083
2018-06-11,15.800000190734863,15.130000114440918,15.5,15.40999984741211,44872500.0,14.735173225402832,0.010491726085271713
2018-06-12,15.680000305175781,15.239999771118164,15.479999542236328,15.460000038146973,69592600.0,14.782983779907227,0.0032446550694069654
2018-06-13,15.5,14.739999771118164,15.420000076293945,15.170000076293945,72301200.0,14.505683898925781,-0.018758045406120694
2018-06-14,15.550000190734863,15.050000190734863,15.329999923706055,15.100000381469727,57324600.0,14.438750267028809,-0.00461430376970573
2018-06-15,15.069999694824219,14.470000267028809,15.029999732971191,14.970000267028809,75239300.0,14.31444263458252,-0.008609306910041137
2018-06-18,14.890000343322754,14.5,14.770000457763672,14.5,47363800.0,13.865025520324707,-0.03139606100848502
2018-06-19,15.720000267028809,14.170000076293945,14.260000228881836,15.420000076293945,97301500.0,14.744734764099121,0.06344807966525923
2018-06-20,16.479999542236328,15.800000190734863,15.84000015258789,16.209999084472656,88397300.0,15.500141143798828,0.05123227998234259
2018-06-21,16.31999969482422,15.100000381469727,16.09000015258789,15.100000381469727,67884300.0,14.438750267028809,-0.06847620721148417
2018-06-22,15.680000305175781,15.010000228881836,15.40999984741211,15.109999656677246,52184500.0,14.448310852050781,0.0006621476821164762
2018-06-25,15.789999961853027,15.0600004196167,15.199999809265137,15.699999809265137,60347200.0,15.01247501373291,0.039047066986522605
2018-06-26,16.1200008392334,15.529999732971191,15.899999618530273,16.040000915527344,59595900.0,15.33758544921875,0.021656018423906742
2018-06-27,16.979999542236328,16.059999465942383,16.100000381469727,16.549999237060547,78095000.0,15.825250625610352,0.03179543338201518
